Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1724775352,500,,Aggregated,217.600000,0.000000,350,360,360,370,380,420,550,700,1300,1500,20000,21453,0,350.0,291.3721339160528,15.865299967117608,19601.938899955712,110.80599449960378
1724775353,500,,Aggregated,219.000000,0.000000,350,360,360,370,380,410,540,700,1300,1500,20000,21666,0,350.0,291.1967433167478,15.602399944327772,19601.938899955712,110.80217852857011
1724775354,500,,Aggregated,218.900000,0.000000,350,360,360,370,380,410,540,700,1300,1500,20000,21882,0,350.0,291.22483659635964,15.602399944327772,19601.938899955712,110.72808701215611
1724775355,500,,Aggregated,220.700000,0.000000,350,360,360,370,380,410,540,700,1300,1500,20000,22112,0,350.0,291.19005425118183,15.602399944327772,19601.938899955712,110.61866859623734
1724775356,500,,Aggregated,219.700000,0.000000,350,360,360,370,380,410,540,700,1300,1500,20000,22339,0,350.0,291.10634320263824,15.602399944327772,19601.938899955712,110.60356327498992
1724775357,500,,Aggregated,218.300000,0.000000,350,360,360,370,380,410,540,700,1300,1500,20000,22549,0,350.0,291.03143028975023,15.602399944327772,19601.938899955712,110.5311100270522
1724775358,500,,Aggregated,220.200000,0.000000,350,360,360,370,380,410,540,690,1300,1500,20000,22777,0,350.0,290.982446375895,15.602399944327772,19601.938899955712,110.50511480879835
1724775359,500,,Aggregated,220.500000,0.000000,350,360,360,370,380,410,540,690,1300,1500,20000,22994,0,350.0,290.6704445943994,15.602399944327772,19601.938899955712,110.55018700530573
1724775361,500,,Aggregated,221.400000,0.000000,350,360,360,370,380,410,530,690,1300,1500,20000,23217,0,350.0,290.5731800708175,15.602399944327772,19601.938899955712,110.57608648834905
1724775362,500,,Aggregated,218.200000,0.000000,350,360,360,370,380,410,530,690,1300,1500,20000,23437,0,350.0,290.4480986476187,15.602399944327772,19601.938899955712,110.59495669240944
1724775363,500,,Aggregated,219.400000,0.000000,350,360,360,370,380,410,530,680,1300,1500,20000,23649,0,350.0,290.37347317449206,15.602399944327772,19601.938899955712,110.52801386950823
1724775364,500,,Aggregated,218.400000,0.000000,350,360,360,370,380,410,530,670,1300,1500,20000,23879,0,350.0,290.00485330650366,15.602399944327772,19601.938899955712,110.64780769713974
1724775365,500,,Aggregated,217.000000,0.000000,350,360,360,370,380,410,530,670,1300,1500,20000,24085,0,350.0,289.715543483777,15.602399944327772,19601.938899955712,110.83529167531658
1724775366,500,,Aggregated,219.000000,0.000000,350,360,360,370,380,410,530,670,1300,1500,20000,24314,0,350.0,289.66102918513815,15.602399944327772,19601.938899955712,110.80591428806449
1724775367,500,,Aggregated,219.100000,0.000000,350,360,360,370,380,410,530,670,1300,1500,20000,24523,0,350.0,289.6158191292852,15.602399944327772,19601.938899955712,110.80822085389227
1724775368,500,,Aggregated,218.100000,0.000000,350,360,360,370,380,410,530,670,1300,1500,20000,24763,0,350.0,289.56756029993824,15.602399944327772,19601.938899955712,110.8503008520777
1724775369,500,,Aggregated,217.300000,0.000000,350,360,360,370,380,410,530,670,1300,1500,20000,24970,0,350.0,289.4980220267162,15.602399944327772,19601.938899955712,110.85026031237484
1724775370,500,,Aggregated,219.100000,0.000000,340,360,360,370,380,410,520,670,1300,1500,20000,25194,0,340.0,289.42728677885304,15.5552999349311,19601.938899955712,110.81459871397952
1724775371,500,,Aggregated,217.300000,0.000000,340,360,360,370,380,410,520,670,1300,1500,20000,25390,0,340.0,289.4271214653693,15.5552999349311,19601.938899955712,110.71606931862938
1724775372,500,,Aggregated,217.700000,0.000000,340,360,360,370,380,410,520,660,1300,1500,20000,25632,0,340.0,289.2569997739031,15.5552999349311,19601.938899955712,110.76548845193508
1724775373,500,,Aggregated,215.600000,0.000000,340,360,360,370,380,410,520,660,1300,1500,20000,25851,0,340.0,289.0069264479618,15.5552999349311,19601.938899955712,110.83041274999033
1724775374,500,,Aggregated,216.500000,0.000000,340,360,360,370,380,410,520,660,1200,1500,20000,26063,0,340.0,288.8795435715917,15.5552999349311,19601.938899955712,110.81870851398534
1724775375,500,,Aggregated,218.800000,0.000000,340,360,360,370,380,410,520,660,1200,1500,20000,26292,0,340.0,288.80575552666016,15.5552999349311,19601.938899955712,110.82218925909022
1724775376,500,,Aggregated,215.300000,0.000000,340,360,360,370,380,410,520,660,1200,1500,20000,26529,0,340.0,288.74217998067473,15.5552999349311,19601.938899955712,110.78525387311998
1724775377,500,,Aggregated,219.200000,0.000000,340,360,360,370,380,410,510,660,1200,1500,20000,26737,0,340.0,288.4664367657941,15.5552999349311,19601.938899955712,110.86071735796835
1724775378,500,,Aggregated,219.400000,0.000000,340,360,360,370,380,410,510,660,1200,1500,20000,26970,0,340.0,288.3265242568327,15.5552999349311,19601.938899955712,110.90292918057101
1724775379,500,,Aggregated,219.300000,0.000000,340,360,360,370,380,410,510,660,1200,1500,20000,27193,0,340.0,288.34381049926645,15.5552999349311,19601.938899955712,110.84043687713749
1724775380,500,,Aggregated,218.000000,0.000000,340,360,360,370,380,410,510,650,1200,1500,20000,27408,0,340.0,288.0358147477391,15.5552999349311,19601.938899955712,111.00069322825452
1724775381,500,,Aggregated,220.600000,0.000000,340,360,360,370,380,410,510,650,1200,1500,20000,27648,0,340.0,288.10485261881996,15.5552999349311,19601.938899955712,111.00368923611111
1724775382,500,,Aggregated,219.800000,0.000000,340,360,360,370,380,410,510,650,1200,1500,20000,27847,0,340.0,288.0103805797597,15.5552999349311,19601.938899955712,110.9961575753223
1724775383,500,,Aggregated,221.800000,0.000000,340,360,360,370,380,410,510,650,1200,1500,20000,28078,0,340.0,287.80032525485296,15.5552999349311,19601.938899955712,111.05609373887029
1724775384,500,,Aggregated,221.100000,0.000000,340,360,360,370,380,410,510,650,1200,1500,20000,28283,0,340.0,287.6726433054011,15.5552999349311,19601.938899955712,111.0716331365131
1724775385,500,,Aggregated,221.100000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,28504,0,340.0,287.52730119303664,15.5552999349311,19601.938899955712,111.15032977827673
1724775386,500,,Aggregated,222.000000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,28749,0,340.0,287.5188913181764,15.5552999349311,19601.938899955712,111.08769000660892
1724775387,500,,Aggregated,218.500000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,28961,0,340.0,287.42984444962684,15.5552999349311,19601.938899955712,111.07682745761541
1724775388,500,,Aggregated,220.300000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,29195,0,340.0,287.35749827043753,15.5552999349311,19601.938899955712,111.07491008734372
1724775389,500,,Aggregated,219.100000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,29398,0,340.0,287.47763224388916,15.5552999349311,19601.938899955712,110.97666507925709
1724775390,500,,Aggregated,221.700000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,29638,0,340.0,287.31000611739637,15.5552999349311,19601.938899955712,111.04727039611309
1724775391,500,,Aggregated,219.600000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,29852,0,340.0,287.2058475883372,15.5552999349311,19601.938899955712,111.05024788958863
1724775392,500,,Aggregated,221.000000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,30078,0,340.0,287.16116762105446,15.5552999349311,19601.938899955712,111.00751379745994
1724775393,500,,Aggregated,219.700000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,30302,0,340.0,287.1025600787585,15.5552999349311,19601.938899955712,110.93277671440829
1724775394,500,,Aggregated,219.300000,0.000000,340,360,360,370,380,400,490,640,1200,1500,20000,30512,0,340.0,287.0112270879254,15.5552999349311,19601.938899955712,110.96437467226009
1724775395,500,,Aggregated,218.500000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,30737,0,340.0,286.9304381236429,15.5552999349311,19601.938899955712,110.9304421381397
1724775396,500,,Aggregated,219.700000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,30957,0,340.0,286.8632047519239,15.5552999349311,19601.938899955712,110.95277320153761
1724775397,500,,Aggregated,221.300000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,31164,0,340.0,286.71750559320446,15.5552999349311,19601.938899955712,110.98273649082275
1724775398,500,,Aggregated,219.200000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,31409,0,340.0,286.55140610672504,15.5552999349311,19601.938899955712,111.0305008118692
1724775399,500,,Aggregated,220.100000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,31617,0,340.0,286.50831397055634,15.5552999349311,19601.938899955712,111.03887149318405
1724775400,500,,Aggregated,218.400000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,31833,0,340.0,286.4327384288712,15.5552999349311,19601.938899955712,111.10218955172306
1724775401,500,,Aggregated,219.400000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,32054,0,340.0,286.4733644102726,15.5552999349311,19601.938899955712,111.02838959256255
1724775402,500,,Aggregated,216.500000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,32268,0,340.0,286.38209327836756,15.5552999349311,19601.938899955712,111.04155820007438
1724775403,500,,Aggregated,219.700000,0.000000,340,350,360,370,380,400,480,640,1200,1500,20000,32492,0,340.0,286.3016447496662,15.5552999349311,19601.938899955712,111.08599039763634
1724775404,500,,Aggregated,219.600000,0.000000,340,360,360,370,380,400,500,650,1200,1500,20000,32720,0,340.0,287.0241894836713,15.5552999349311,19601.938899955712,111.01888753056235
1724775405,500,,Aggregated,218.100000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,32922,0,340.0,286.9152106708685,15.5552999349311,19601.938899955712,111.05027033594557
1724775406,500,,Aggregated,215.100000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,33136,0,340.0,286.892710577828,15.5552999349311,19601.938899955712,111.079822549493
1724775407,500,,Aggregated,217.400000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,33367,0,340.0,287.0009794199671,15.5552999349311,19601.938899955712,111.01126861869511
1724775408,500,,Aggregated,216.000000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,33590,0,340.0,286.97509332561435,15.5552999349311,19601.938899955712,110.9996725215838
1724775409,500,,Aggregated,217.500000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,33793,0,340.0,286.9544076556075,15.5552999349311,19601.938899955712,110.98422750273726
1724775410,500,,Aggregated,216.700000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,34022,0,340.0,286.9216721270211,15.5552999349311,19601.938899955712,110.9485039092352
1724775411,500,,Aggregated,215.600000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,34241,0,340.0,286.8656916738932,15.5552999349311,19601.938899955712,110.94769428462953
1724775412,500,,Aggregated,218.000000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,34438,0,340.0,286.96950188472704,15.5552999349311,19601.938899955712,111.04599570242175
1724775413,500,,Aggregated,216.700000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,34674,0,340.0,287.14048992346,15.5552999349311,19601.938899955712,110.91244159889254
1724775414,500,,Aggregated,215.300000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,34890,0,340.0,287.11079714549453,15.5552999349311,19601.938899955712,110.94184580108914
1724775415,500,,Aggregated,217.900000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,35106,0,340.0,287.1857606564819,15.5552999349311,19601.938899955712,110.92175126758958
1724775416,500,,Aggregated,218.700000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,35330,0,340.0,287.0890435212862,15.5552999349311,19601.938899955712,110.9297480894424
1724775417,500,,Aggregated,215.800000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,35544,0,340.0,286.9396106039337,15.5552999349311,19601.938899955712,110.95129979743416
1724775418,500,,Aggregated,215.900000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,35768,0,340.0,286.72451886057405,15.5552999349311,19601.938899955712,111.06016551107135
1724775419,500,,Aggregated,217.500000,0.000000,340,360,360,370,380,400,500,640,1200,1500,20000,36000,0,340.0,286.6836152001252,15.5552999349311,19601.938899955712,111.04888888888888
1724775420,500,,Aggregated,215.500000,0.000000,340,350,360,370,380,400,500,640,1200,1500,20000,36195,0,340.0,286.5864944744696,15.5552999349311,19601.938899955712,111.07443016991297
1724775421,500,,Aggregated,217.100000,0.000000,340,350,360,370,380,400,500,640,1200,1500,20000,36450,0,340.0,286.38693657348654,15.5552999349311,19601.938899955712,111.19119341563785
1724775422,500,,Aggregated,216.400000,0.000000,340,350,360,370,380,400,500,640,1200,1500,20000,36666,0,340.0,286.37818238431805,15.5552999349311,19601.938899955712,111.12447499045437
1724775423,500,,Aggregated,216.600000,0.000000,340,350,360,370,380,400,500,640,1200,1500,20000,36881,0,340.0,286.2758711288719,15.5552999349311,19601.938899955712,111.14812505083918
1724775424,500,,Aggregated,220.000000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,37109,0,340.0,286.3595503544804,15.5552999349311,19601.938899955712,111.05023040232828
1724775425,500,,Aggregated,218.100000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,37330,0,340.0,286.24346492911064,15.5552999349311,19601.938899955712,111.1234128047147
1724775426,500,,Aggregated,221.300000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,37552,0,340.0,286.1847251092844,15.5552999349311,19601.938899955712,111.12995313165743
1724775427,500,,Aggregated,221.400000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,37769,0,340.0,286.0338514999656,15.5552999349311,19601.938899955712,111.20193809738144
1724775428,500,,Aggregated,221.500000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,37988,0,340.0,285.9812002159245,15.5552999349311,19601.938899955712,111.209618826998
1724775429,500,,Aggregated,220.100000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,38205,0,340.0,285.86198191603467,15.5552999349311,19601.938899955712,111.22811150372988
1724775430,500,,Aggregated,222.100000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,38433,0,340.0,285.77894124583486,15.5552999349311,19601.938899955712,111.23802461426378
1724775431,500,,Aggregated,221.700000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,38671,0,340.0,285.6693798118045,15.5552999349311,19601.938899955712,111.22585399912079
1724775432,500,,Aggregated,223.400000,0.000000,340,350,360,370,380,400,490,640,1200,1500,20000,38871,0,340.0,285.55080019557136,15.5552999349311,19601.938899955712,111.24362635383704
1724775433,500,,Aggregated,222.000000,0.000000,340,350,360,370,380,400,480,640,1200,1500,20000,39108,0,340.0,285.4271964406643,15.5552999349311,19601.938899955712,111.25255702158127
1724775434,500,,Aggregated,220.400000,0.000000,340,350,360,370,380,400,480,640,1200,1500,20000,39303,0,340.0,285.38548425061185,15.5552999349311,19601.938899955712,111.28351525328856
1724775435,500,,Aggregated,219.800000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,39531,0,340.0,285.2576709620895,15.5552999349311,19601.938899955712,111.36234853659154
1724775436,500,,Aggregated,220.500000,0.000000,340,350,360,370,380,400,480,640,1200,1500,20000,39765,0,340.0,285.2828003018305,15.5552999349311,19601.938899955712,111.3086131019741
1724775437,500,,Aggregated,218.900000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,39970,0,340.0,285.1175661696941,15.5552999349311,19601.938899955712,111.37358018513885
1724775438,500,,Aggregated,220.700000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,40192,0,340.0,285.1656102210246,15.5552999349311,19601.938899955712,111.30498606687898
1724775439,500,,Aggregated,219.700000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,40422,0,340.0,285.1171608926896,15.5552999349311,19601.938899955712,111.31848993122557
1724775440,500,,Aggregated,219.400000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,40637,0,340.0,285.03375943362147,15.5552999349311,19601.938899955712,111.34357851219332
1724775441,500,,Aggregated,218.300000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,40869,0,340.0,285.3802898823935,15.5552999349311,19972.875600098632,111.40607795639727
1724775442,500,,Aggregated,218.500000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,41097,0,340.0,285.3245196681677,15.5552999349311,19972.875600098632,111.40071051414945
1724775443,500,,Aggregated,218.100000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,41300,0,340.0,285.3622216126752,15.5552999349311,19972.875600098632,111.34585956416466
1724775444,500,,Aggregated,221.400000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,41526,0,340.0,285.31836960227184,15.5552999349311,19972.875600098632,111.33078071569619
1724775445,500,,Aggregated,221.400000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,41750,0,340.0,285.270808718665,15.5552999349311,19972.875600098632,111.3274491017964
1724775446,500,,Aggregated,219.400000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,41964,0,340.0,285.2057761772913,15.5552999349311,19972.875600098632,111.3161281098084
1724775447,500,,Aggregated,220.500000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,42210,0,340.0,285.11802529267567,15.5552999349311,19972.875600098632,111.34212271973466
1724775448,500,,Aggregated,219.100000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,42406,0,340.0,285.1003381126275,15.5552999349311,19972.875600098632,111.31537989907089
1724775449,500,,Aggregated,220.700000,0.000000,340,350,360,370,380,400,480,630,1200,1500,20000,42632,0,340.0,285.0287723119609,15.5552999349311,19972.875600098632,111.33639050478514
1724775450,500,,Aggregated,221.300000,0.000000,340,350,360,370,380,400,470,630,1200,1500,20000,42858,0,340.0,284.93647008501625,15.5552999349311,19972.875600098632,111.37311587101591
1724775451,500,,Aggregated,221.500000,0.000000,340,350,360,370,380,400,470,630,1200,1500,20000,43073,0,340.0,284.80132820104836,15.5552999349311,19972.875600098632,111.41169642235275
1724775452,500,,Aggregated,219.500000,0.000000,340,350,360,370,380,400,470,630,1200,1500,20000,43289,0,340.0,284.8193159648896,15.5552999349311,19972.875600098632,111.37166485712305
1724775453,500,,Aggregated,222.300000,0.000000,340,350,360,370,380,400,470,630,1200,1500,20000,43515,0,340.0,284.76323012301697,15.5552999349311,19972.875600098632,111.38841778697001
1724775454,500,,Aggregated,217.800000,0.000000,340,350,360,370,380,400,470,630,1200,1500,20000,43742,0,340.0,284.7116430410931,15.5552999349311,19972.875600098632,111.41436148324264
1724775455,500,,Aggregated,218.100000,0.000000,340,350,360,370,380,400,470,630,1200,1500,20000,43963,0,340.0,284.63137208341914,15.5552999349311,19972.875600098632,111.43825489616268
1724775456,500,,Aggregated,219.800000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,44195,0,340.0,284.62109158508684,15.5552999349311,19972.875600098632,111.43362371308972
1724775457,500,,Aggregated,219.500000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,44409,0,340.0,284.83058795748826,15.5552999349311,19972.875600098632,111.4681258303497
1724775458,500,,Aggregated,221.600000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,44614,0,340.0,284.7330150491562,15.5552999349311,19972.875600098632,111.49296185054018
1724775459,500,,Aggregated,216.200000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,44828,0,340.0,284.7091032123401,15.5552999349311,19972.875600098632,111.52333363076649
1724775460,500,,Aggregated,220.500000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,45062,0,340.0,284.62091042126013,15.5552999349311,19972.875600098632,111.5686387643691
1724775461,500,,Aggregated,217.300000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,45267,0,340.0,284.527692626011,15.5552999349311,19972.875600098632,111.62248437051274
1724775462,500,,Aggregated,219.200000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,45503,0,340.0,284.54196685056604,15.5552999349311,19972.875600098632,111.60637760147682
1724775463,500,,Aggregated,217.800000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,45713,0,340.0,284.74049326452564,15.5552999349311,19972.875600098632,111.64202743202152
1724775464,500,,Aggregated,217.800000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,45936,0,340.0,284.72687174113366,15.5552999349311,19972.875600098632,111.61328805294322
1724775465,500,,Aggregated,216.500000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,46173,0,340.0,284.597124663799,15.5552999349311,19972.875600098632,111.64988196565092
1724775466,500,,Aggregated,216.000000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,46376,0,340.0,284.5431477230043,15.5552999349311,19972.875600098632,111.67793686389511
1724775467,500,,Aggregated,218.700000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,46602,0,340.0,284.53892529939856,15.5552999349311,19972.875600098632,111.63209733487834
1724775468,500,,Aggregated,217.500000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,46839,0,340.0,284.5158879460138,15.5552999349311,19972.875600098632,111.6476654070326
1724775469,500,,Aggregated,220.200000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,47045,0,340.0,284.50162218733425,15.5552999349311,19972.875600098632,111.61572962057605
1724775470,500,,Aggregated,215.200000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,47289,0,340.0,284.4280960795234,15.5552999349311,19972.875600098632,111.62727061261604
1724775471,500,,Aggregated,221.000000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,47507,0,340.0,284.3871471321008,15.5552999349311,19972.875600098632,111.65297745595386
1724775472,500,,Aggregated,217.900000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,47713,0,340.0,284.39143508278255,15.5552999349311,19972.875600098632,111.61025297088844
1724775473,500,,Aggregated,218.500000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,47951,0,340.0,284.26198738510976,15.5552999349311,19972.875600098632,111.65081020208129
1724775474,500,,Aggregated,220.700000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,48177,0,340.0,284.2867308550585,15.5552999349311,19972.875600098632,111.59937314486166
1724775475,500,,Aggregated,220.700000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,48383,0,340.0,284.4744478164791,15.5552999349311,19972.875600098632,111.55525701176033
1724775476,500,,Aggregated,222.600000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,48603,0,340.0,284.45999837673304,15.5552999349311,19972.875600098632,111.55000720120157
1724775477,500,,Aggregated,219.700000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,48820,0,340.0,284.3529778534287,14.882399933412671,19972.875600098632,111.58961491192134
1724775478,500,,Aggregated,219.000000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,49039,0,340.0,284.28937500161936,14.882399933412671,19972.875600098632,111.6067007891678
1724775479,500,,Aggregated,220.300000,0.000000,340,350,360,370,380,400,480,630,1100,1500,20000,49263,0,340.0,284.2565321662113,14.882399933412671,19972.875600098632,111.60053183931146
1724775480,500,,Aggregated,220.900000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,49487,0,340.0,284.1625964839779,14.882399933412671,19972.875600098632,111.64398730979853
1724775481,500,,Aggregated,217.400000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,49722,0,340.0,284.1058736213545,14.882399933412671,19972.875600098632,111.6030931981819
1724775482,500,,Aggregated,219.300000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,49926,0,340.0,284.1016650222694,14.882399933412671,19972.875600098632,111.59327805151625
1724775483,500,,Aggregated,219.500000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,50161,0,340.0,284.0694640677277,14.882399933412671,19972.875600098632,111.58647156157174
1724775484,500,,Aggregated,220.300000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,50378,0,340.0,284.02697015166837,14.882399933412671,19972.875600098632,111.58481877009805
1724775485,500,,Aggregated,220.100000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,50588,0,340.0,283.9834948545027,14.882399933412671,19972.875600098632,111.57867478453389
1724775486,500,,Aggregated,219.200000,0.000000,340,350,360,370,380,400,470,630,1100,1500,20000,50827,0,340.0,283.9557349164679,14.882399933412671,19972.875600098632,111.56780844826568
1724775487,500,,Aggregated,219.500000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,51038,0,340.0,283.9224608095756,14.882399933412671,19972.875600098632,111.56614679258591
1724775488,500,,Aggregated,218.800000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,51276,0,340.0,283.8574157285803,14.882399933412671,19972.875600098632,111.58261174818628
1724775490,500,,Aggregated,219.900000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,51494,0,340.0,283.8444395754515,14.882399933412671,19972.875600098632,111.57655260807084
1724775491,500,,Aggregated,223.000000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,51726,0,340.0,283.82605101299447,14.882399933412671,19972.875600098632,111.56317905888721
1724775492,500,,Aggregated,222.500000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,51943,0,340.0,283.714472968418,14.882399933412671,19972.875600098632,111.59222609398763
1724775493,500,,Aggregated,222.600000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,52162,0,340.0,283.7041399485882,14.882399933412671,19972.875600098632,111.57146965223725
1724775494,500,,Aggregated,220.600000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,52387,0,340.0,283.6071041765692,14.882399933412671,19972.875600098632,111.59356328860214
1724775495,500,,Aggregated,222.600000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,52599,0,340.0,283.61348678295593,14.882399933412671,19972.875600098632,111.58438373353106
1724775496,500,,Aggregated,220.700000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,52816,0,340.0,283.55189802136664,14.882399933412671,19972.875600098632,111.60436231445017
1724775497,500,,Aggregated,221.100000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,53050,0,340.0,283.51459073695366,14.882399933412671,19972.875600098632,111.61083883129123
1724775498,500,,Aggregated,221.800000,0.000000,340,350,360,370,380,400,470,620,1100,1500,20000,53266,0,340.0,283.4582981582108,14.882399933412671,19972.875600098632,111.63295535613712
